Audio_G, 0.381849063296
Audio_M, 0.38392604681
Audio_S, 0.243629243399
BOW_G, 0.354170025322
BOW_M, 0.397539792874
BOW_S, 0.451777359238
FEnsemble_GGG, 0.390705677259
FEnsemble_GGM, 0.409041848345
FEnsemble_GGS, 0.402763639615
FEnsemble_GMG, 0.43379868073
FEnsemble_GMM, 0.402288909571
FEnsemble_GMS, 0.415142278247
FEnsemble_GSG, 0.464184134686
FEnsemble_GSM, 0.417093352846
FEnsemble_GSS, 0.469364053488
PartialEnsemble_Audio_GG, 0.349969732145
PartialEnsemble_Lyric_GG, 0.352408088444
PartialEnsemble_Audio_GM, 0.467739146081
PartialEnsemble_Lyric_GM, 0.349301151966
PartialEnsemble_Audio_GS, 0.520007039187
PartialEnsemble_Lyric_GS, 0.273123576967
PartialEnsemble_Audio_MG, 0.35297641024
PartialEnsemble_Lyric_MG, 0.407861890726
PartialEnsemble_Audio_MM, 0.434408238729
PartialEnsemble_Lyric_MM, 0.395412478254
PartialEnsemble_Audio_MS, 0.504301157117
PartialEnsemble_Lyric_MS, 0.397102607171
PartialEnsemble_Audio_SG, 0.354181682465
PartialEnsemble_Lyric_SG, 0.458187685719
PartialEnsemble_Audio_SM, 0.430540378537
PartialEnsemble_Lyric_SM, 0.466017234813
PartialEnsemble_Audio_SS, 0.482246356183
PartialEnsemble_Lyric_SS, 0.257817605
Series_G, 0.349538425278
Series_M, 0.394900571609
