Audio_G, 0.375489964218
Audio_M, 0.356671498072
Audio_S, 0.256078615398
BOW_G, 0.275650550473
BOW_M, 0.310097447393
BOW_S, 0.293339380346
FEnsemble_GGG, 0.271152170544
FEnsemble_GGM, 0.398511254361
FEnsemble_GGS, 0.283812592869
FEnsemble_GMG, 0.311312277788
FEnsemble_GMM, 0.40681249738
FEnsemble_GMS, 0.326389923938
FEnsemble_GSG, 0.303169014793
FEnsemble_GSM, 0.389691538715
FEnsemble_GSS, 0.310038490371
PartialEnsemble_Audio_GG, 0.273515793853
PartialEnsemble_Lyric_GG, 0.277467963971
PartialEnsemble_Audio_GM, 0.414300636871
PartialEnsemble_Lyric_GM, 0.274489945937
PartialEnsemble_Audio_GS, 0.401470481791
PartialEnsemble_Lyric_GS, 0.271143580527
PartialEnsemble_Audio_MG, 0.269962177689
PartialEnsemble_Lyric_MG, 0.30353534802
PartialEnsemble_Audio_MM, 0.389789887288
PartialEnsemble_Lyric_MM, 0.312519748769
PartialEnsemble_Audio_MS, 0.353762119401
PartialEnsemble_Lyric_MS, 0.303925721827
PartialEnsemble_Audio_SG, 0.284315435615
PartialEnsemble_Lyric_SG, 0.300058771468
PartialEnsemble_Audio_SM, 0.356826057071
PartialEnsemble_Lyric_SM, 0.307717708423
PartialEnsemble_Audio_SS, 0.316066438991
PartialEnsemble_Lyric_SS, 0.258323401717
Series_G, 0.279574819914
Series_M, 0.30251168839
